191256,"---","platform-ui-triaged","ASSIGNED","---","[Perspectives] perspectiveExtensions not applied after installing feature and restarting workbench","normal",
412739,"---","platform-ui-triaged","NEW","---","[Wizards] newWizardShortcut extension point not contributing to e4 perspective.","normal",
427623,"---","platform-ui-triaged","NEW","---","[PropertiesView] Exception when opening properties view","normal",
431376,"4.5 M7","simon.scholz","NEW","---","Move 'PERSPECTIVE_STACK_ID' from IWorkbenchConstants to IPageLayout to expose it as API","normal",
431862,"4.5 M3","lars.vogel","RESOLVED","FIXED","Group perspectives entries under one sub-menu","normal",
436448,"---","platform-ui-triaged","NEW","---","[JFace] [Eclipse 4.6] Delete org.eclipse.jface.util.ListenerList in Eclipse 4.6","normal",
432856,"---","Platform-UI-Inbox","NEW","---","View toolbar does not redraw properly when new buttons appear/disappear","normal",
388963,"---","platform-ui-triaged","NEW","---","[Decorators] Accessibility: FieldDecoration does not support user accessibility (JAWS)","major",
317207,"---","platform-ui-triaged","NEW","---","View tabs have no context menu - can't make it a fast view","major",
374017,"---","javabrett","NEW","---","Enable refresh even when selection has closed projects","normal",
283930,"---","platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Dirty state tracking causes SWTExceptions when editing in with multiple workbench windows","normal",
314463,"---","platform-ui-triaged","NEW","---","[EditorMgmt] [Compatibility] Cannot reopen one editor - NPE in PartServiceImpl","normal",
331131,4.4,"platform-ui-triaged","RESOLVED","WORKSFORME","[Workbench] [Compatibility] Closing a project generates errors","minor","pwebster"
339740,"---","platform-ui-triaged","NEW","---","[Perspectives] Examine the layout behavior","normal",
348331,"4.5 M6","noopur_gupta","RESOLVED","FIXED","[Contributions] [Dialogs] Customize Perspective dialog - disabled/unavailable tree item labels not visible","normal",
350799,"---","platform-ui-triaged","NEW","---","[Commands] Toolbar drop downs do not appear (menuContribution)","normal",
355426,"---","platform-ui-triaged","NEW","---","[Model] [Compatibility] Isolate all model relative searching code into one method","normal",
356457,"---","platform-ui-triaged","NEW","---","[Markers] Problems view loses its ""group by"" state when being closed","normal",
364566,"---","platform-ui-triaged","NEW","---","[Contributions] [performance] Huge regression in performance test ObjectContributionsPerformance#testObjectContributions:limited selection, limited contributors()","normal",
369237,"---","platform-ui-triaged","RESOLVED","FIXED","[Model] Are we using org.eclipse.e4.emf.xpath?","normal","pwebster"
373007,"---","platform-ui-triaged","CLOSED","DUPLICATE","[Contributions] Missing context menu on workbench window toolbar (Customize Perspective...)","normal",
391344,"---","platform-ui-triaged","NEW","---","ExecutionEvent trigger is not passed on to handler","normal",
398277,"---","platform-ui-triaged","RESOLVED","WONTFIX","[CSS] swt-show-close inconsistent with swt-x-visible","normal","daniel.rolka"
400217,"---","platform-ui-triaged","REOPENED","---","[Contributions] Not possible to change visibility of tool items or menu items at runtime","normal",
401534,"---","platform-ui-triaged","RESOLVED","WORKSFORME","[KeyBindings] Keyboard shortcuts don't work in all views","critical","pelder.eclipse"
410164,"---","platform-ui-triaged","NEW","---","[DND] Duplicate views appear after dragging view in share area and back to stack","normal",
414611,"---","platform-ui-triaged","NEW","---","[Contributions] Toolbar order is not restored after restart (org.eclipse.ui.menus toolbar)","normal",
414888,"---","platform-ui-triaged","NEW","---","[WorkbenchParts] Context menu retained cross editors","normal",
418231,"---","platform-ui-triaged","CLOSED","DUPLICATE","[EditorMgmt] [regression] Editor pin doesn't toggle, doesn't remember preference on restart","normal",
360468,"---","markus_keller","ASSIGNED","---","Improve 'Open Resource' dialog filtering sort order","normal",
368466,"---","platform-ui-triaged","REOPENED","---","[Contributions] Part toolbar does not refresh after adding additional toolbar items to it","normal",
280033,"4.5 M5","platform-ui-triaged","RESOLVED","FIXED","[Contributions] Improve Customize Perspective dialog on the ""Command Groups Availability"" tab","normal",
405859,"---","platform-ui-triaged","CLOSED","DUPLICATE","[Contributions] Menu Items duplicated on *.jsp and *.xml files","normal","daniel.rolka"
385278,"---","platform-ui-triaged","NEW","---","[KeyBindings] Shortcuts like Ctrl+C/Ctrl+V intermittently stop working","normal",
304530,"---","platform-ui-triaged","NEW","---","[QuickAccess] Error opening export wizard from Quick Access","normal",
430126,"---","platform-ui-triaged","NEW","---","[QuickAccess] Quick Access should save previous choices between sessions","normal",
433765,"---","platform-ui-triaged","NEW","---","[Themes] [CSS] The editor related preferences are not properly refreshed after switching the CSS theme","normal",
281593,"---","Platform-UI-Inbox","NEW","---","[CSS][UI] Allow workbench images to be swapped via CSS","enhancement",
430306,"---","platform-ui-triaged","NEW","---","[Workbench] confusing lifecycle of IViewPart's memento: saved after ""workbench save interval"" and not cleared on close","major",
